year,venue,doi,authors,title,publication_language,abstract
2023,"Proceedings - 2023 International Conference on Advanced Computing and Communication Technologies, ICACCTech 2023",10.1109/ICACCTech61146.2023.00069,"Sehgal, M.; Goyal, S.",Intelligent Hybrid Model for Energy-Efficiency on WBAN,,"The Intelligent Hybrid Model for energy efficiency on Wireless Body Area Networks (WBANs) has gained substantial attention for its potential to enable remote monitoring and healthcare applications. However, energy efficiency remains a crucial challenge in the design and operation of WBANs due to the constrained resources of wearable devices and the need for continuous operation. In this research paper, we recommend an intelligent hybrid framework for energy efficiency in WBANs. The model combines the benefits of two key techniques: dynamic duty cycling and machine learning-based optimization. By intelligently adapting the duty cycle of individual sensor nodes based on their activity levels and environmental context, the proposed framework may optimize energy consumption while maintaining reliable data transmission. Additionally, machine learning algorithms are used, that can also help in the prediction of sensor node activity patterns and optimize duty cycle settings in real-time. The intelligent hybrid framework may achieve significant energy savings that extend the WBAN devices' lifetime and also enhance their reliability for critical healthcare applications. The proposed model holds the potential to revolutionize the energy efficiency paradigm in WBANs, paving the way for widespread adoption and deployment in various healthcare and remote monitoring scenarios.  © 2023 IEEE."
2023,"2023 Computer Applications and Technological Solutions, CATS 2023",10.1109/CATS58046.2023.10424074,"Hussain, M.Z.; Hasan, M.Z.; Suffian, M.O.; Ali Sarwar, M.; Nosheen, S.; Yaqub, M.A.; Bilal, A.",IoT Data Management and A Brief Analysis of IoT in the Health Industry,,"The Internet of Things (IoT) has totally changed how we interact with the world, how we live and work. It is an ecosystem which consists of internet enabled devices which use microchips, sensors or any type of hardware which can be used for communication. IoT devices provide vast amounts of data but managing this data and ensuring its integrity and security is a challenging task that requires expertise. Depending on the unique needs and limitations of the IoT system, data processing and analysis can be carried out using cloud computing techniques. The efficiency, scalability, and efficacy of connected devices are all driven by Machine Learning and Cloud Computing, two key technologies in the IoT landscape. IoT is set to unlock new levels of creativity and value across sectors, revolutionizing how businesses run and how individuals go about their everyday lives. This paper talks about how data is collected from IoT devices, how is it processed, what are the sources of this data, how ML and Cloud Computing helps to maintain this data and overcome the challenges faced by the use of this technology. This paper also specifies how IoT is used in the medical industry. By 2025, IoT in healthcare market is projected to be worth more than534.3 billion dollars. Over the course of time, Internet of Medical Things (IoMT) has provided improved patient monitoring, early diagnosis, individualized treatments and diagnostics for the patients. Medical IoT devices like wearable sensors and remote monitoring devices have transformed patient care as they can enable early illness detection by collecting and analyzing patient data in real time this improving disease management. While the use of IoT promises to improve many parts of our lives, it also has some challenges that must be solved to fully utilize its ability by using latest technological techniques.  © 2023 IEEE."
2023,Sensors,10.3390/s23115243,"ZhuParris, A.; de Goede, A.A.; Yocarini, I.E.; Kraaij, W.; Groeneveld, G.J.; Doll, R.J.",Machine Learning Techniques for Developing Remotely Monitored Central Nervous System Biomarkers Using Wearable Sensors: A Narrative Literature Review,,"Background: Central nervous system (CNS) disorders benefit from ongoing monitoring to assess disease progression and treatment efficacy. Mobile health (mHealth) technologies offer a means for the remote and continuous symptom monitoring of patients. Machine Learning (ML) techniques can process and engineer mHealth data into a precise and multidimensional biomarker of disease activity. Objective: This narrative literature review aims to provide an overview of the current landscape of biomarker development using mHealth technologies and ML. Additionally, it proposes recommendations to ensure the accuracy, reliability, and interpretability of these biomarkers. Methods: This review extracted relevant publications from databases such as PubMed, IEEE, and CTTI. The ML methods employed across the selected publications were then extracted, aggregated, and reviewed. Results: This review synthesized and presented the diverse approaches of 66 publications that address creating mHealth-based biomarkers using ML. The reviewed publications provide a foundation for effective biomarker development and offer recommendations for creating representative, reproducible, and interpretable biomarkers for future clinical trials. Conclusion: mHealth-based and ML-derived biomarkers have great potential for the remote monitoring of CNS disorders. However, further research and standardization of study designs are needed to advance this field. With continued innovation, mHealth-based biomarkers hold promise for improving the monitoring of CNS disorders. © 2023 by the authors."
2023,International Journal of Environmental Research and Public Health,10.3390/ijerph20032300,"Alcoceba-Herrero, I.; Coco-Martín, M.B.; Leal-Vega, L.; Martín-Gutiérrez, A.; Peña-de Diego, L.; Dueñas-Gutiérrez, C.; de Castro-Rodríguez, F.; Royuela-Ruiz, P.; Arenillas-Lara, J.F.",Randomized Controlled Trial Evaluating the Benefit of a Novel Clinical Decision Support System for the Management of COVID-19 Patients in Home Quarantine: A Study Protocol,,"(1) Background: We present the protocol of a randomized controlled trial designed to evaluate the benefit of a novel clinical decision support system for the management of patients with COVID-19. (2) Methods: The study will recruit up to 500 participants (250 cases and 250 controls). Both groups will receive the conventional telephone follow-up protocol by primary care and will also be provided with access to a mobile application, in which they will be able to report their symptoms three times a day. In addition, patients in the active group will receive a wearable smartwatch and a pulse oximeter at home for real-time monitoring. The measured data will be visualized by primary care and emergency health service professionals, allowing them to detect in real time the progression and complications of the disease in order to promote early therapeutic interventions based on their clinical judgement. (3) Results: Ethical approval for this study was obtained from the Drug Research Ethics Committee of the Valladolid East Health Area (CASVE-NM-21-516). The results obtained from this study will form part of the thesis of two PhD students and will be disseminated through publication in a peer-reviewed journal. (4) Conclusions: The implementation of this telemonitoring system can be extrapolated to patients with other similar diseases, such as chronic diseases, with a high prevalence and need for close monitoring. © 2023 by the authors."
2023,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2023.106645,"Ma, C.; Guo, L.; Pan, L.; Li, X.; Yin, C.; Zong, R.; Zhang, Z.",Tremor detection Transformer: An automatic symptom assessment framework based on refined whole-body pose estimation,,"Essential tremor (ET) is a prevalent neurological disorder that necessitates using objective and non-invasive methods for assessing symptom severity. Traditional visual assessments are often limited by subjectivity, while other wearable sensors or visual markers may result in unnatural movements. This study presents a novel contact-free visual-based pipeline for ET assessment that integrates refined whole-body pose estimation with Transformer-based tremor detection to quantify tremor severity at a fine-grained level. The proposed pose estimation method combines the Transformer with HRNet, effectively capturing spatial-temporal complementary information from multiple body parts and enabling highly accurate tremor detection. The Transformer-based tremor detection is well-suited for modeling long-range dependencies and sequential tremor data extracted by the pose estimation model, further improving the performance of our proposed method. Our study collected data from 61 patients with ET, achieving an average accuracy, recall, and F1 score of 95.6%/95.6%, 89.2%/95.0%, and 83.0%/92.4% for classifying ET severity both during rest and postural tasks, respectively. Our proposed method outperforms the temporal convolutional network baseline, increasing F1 scores by 21.17% and 14.22% for rest and postural tasks, respectively. This high level of accuracy makes our method highly useful for clinical applications such as remote monitoring, diagnosis, and treatment evaluation. Our proposed technique has many advantages over traditional ET assessment techniques, including non-invasiveness, contact-free operation, and not requiring any wearable sensors or visual markers. Moreover, our method can be applied to other movement disorders requiring objective measurements of symptom severity. In summary, our contact-free visual-based pipeline for ET assessment represents a significant improvement over traditional ET assessment techniques, and our quantification results demonstrate its potential for use in clinical settings. © 2023 Elsevier Ltd"
2023,Frontiers in Clinical Diabetes and Healthcare,10.3389/fcdhc.2023.1212182,"Lazarus, J.; Cioroianu, I.; Ehrhardt, B.; Gurevich, D.; Kreusser, L.; Metcalfe, B.; Nishtala, P.; Preatoni, E.; Sharp, T.H.",Data-driven digital health technologies in the remote clinical care of diabetic foot ulcers: a scoping review,,"Background: The availability and effectiveness of Digital Health Technologies (DHTs) to support clinicians, empower patients, and generate economic savings for national healthcare systems are growing rapidly. Of particular promise is the capacity of DHTs to autonomously facilitate remote monitoring and treatment. Diabetic Foot Ulcers (DFUs) are characterised by high rates of infection, amputation, mortality, and healthcare costs. With clinical outcomes contingent on activities that can be readily monitored, DFUs present a promising focus for the application of remote DHTs. Objective: This scoping review has been conducted as a first step toward ascertaining fthe data-related challenges and opportunities for the development of more comprehensive, integrated, and individualised sense/act DHTs. We review the latest developments in the application of DHTs to the remote care of DFUs. We cover the types of DHTs in development and their features, technological readiness, and scope of clinical testing. Eligibility criteria: Only peer-reviewed original experimental and observational studies, case series and qualitative studies were included in literature searches. All reviews and manuscripts presenting pre-trial prototype technologies were excluded. Methods: An initial search of three databases (Web of Science, MEDLINE, and Scopus) generated 1,925 English-language papers for screening. 388 papers were assessed as eligible for full-text screening by the review team. 81 manuscripts were found to meet the eligibility criteria. Results: Only 19% of studies incorporated multiple DHTs. We categorised 56% of studies as ‘Treatment-Manual’, i.e. studies involving technologies aimed at treatment requiring manual data generation, and 26% as ‘Prevention-Autonomous’, i.e. studies of technologies generating data autonomously through wearable sensors aimed at ulcer prevention through patient behavioural change. Only 10% of studies involved more ambitious ‘Treatment-Autonomous’ interventions. We found that studies generally reported high levels of patient adherence and satisfaction. Conclusions: Our findings point to a major potential role for DHTs in remote personalised medical management of DFUs. However, larger studies are required to assess their impact. Here, we see opportunities for developing much larger, more comprehensive, and integrated monitoring and decision support systems with the potential to address the disease in a more complete context by capturing and integrating data from multiple sources from subjective and objective measurements. Copyright © 2023 Lazarus, Cioroianu, Ehrhardt, Gurevich, Kreusser, Metcalfe, Nishtala, Preatoni and Sharp."
2023,JMIR Formative Research,10.2196/51507,"Althobiani, M.A.; Ranjan, Y.; Jacob, J.; Orini, M.; Dobson, R.J.B.; Porter, J.C.; Hurst, J.R.; Folarin, A.A.",Evaluating a Remote Monitoring Program for Respiratory Diseases: Prospective Observational Study,,"Background: Patients with chronic respiratory diseases and those in the postdischarge period following hospitalization because of COVID-19 are particularly vulnerable, and little is known about the changes in their symptoms and physiological parameters. Continuous remote monitoring of physiological parameters and symptom changes offers the potential for timely intervention, improved patient outcomes, and reduced health care costs. Objective: This study investigated whether a real-time multimodal program using commercially available wearable technology, home-based Bluetooth-enabled spirometers, finger pulse oximeters, and smartphone apps is feasible and acceptable for patients with chronic respiratory diseases, as well as the value of low-burden, long-term passive data collection. Methods: In a 3-arm prospective observational cohort feasibility study, we recruited 60 patients from the Royal Free Hospital and University College Hospital. These patients had been diagnosed with interstitial lung disease, chronic obstructive pulmonary disease, or post–COVID-19 condition (n=20 per group) and were followed for 180 days. This study used a comprehensive remote monitoring system designed to provide real-time and relevant data for both patients and clinicians. Data were collected using REDCap (Research Electronic Data Capture; Vanderbilt University) periodic surveys, Remote Assessment of Disease and Relapses–base active app questionnaires, wearables, finger pulse oximeters, smartphone apps, and Bluetooth home-based spirometry. The feasibility of remote monitoring was measured through adherence to the protocol, engagement during the follow-up period, retention rate, acceptability, and data integrity. Results: Lowest-burden passive data collection methods, via wearables, demonstrated superior adherence, engagement, and retention compared with active data collection methods, with an average wearable use of 18.66 (SD 4.69) hours daily (77.8% of the day), 123.91 (SD 33.73) hours weekly (72.6% of the week), and 463.82 (SD 156.70) hours monthly (64.4% of the month). Highest-burden spirometry tasks and high-burden active app tasks had the lowest adherence, engagement, and retention, followed by low-burden questionnaires. Spirometry and active questionnaires had the lowest retention at 0.5 survival probability, indicating that they were the most burdensome. Adherence to and quality of home spirometry were analyzed; of the 7200 sessions requested, 4248 (59%) were performed. Of these, 90.3% (3836/4248) were of acceptable quality according to American Thoracic Society grading. Inclusion of protocol holidays improved retention measures. The technologies used were generally well received. Conclusions: Our findings provide evidence supporting the feasibility and acceptability of remote monitoring for capturing both subjective and objective data from various sources for respiratory diseases. The high engagement level observed with passively collected data suggests the potential of wearables for long-term, user-friendly remote monitoring in respiratory disease management. The unique piloting of certain features such as protocol holidays, alert notifications for missing data, and flexible support from the study team provides a reference for future studies in this field. © Malik A Althobiani, Yatharth Ranjan, Joseph Jacob, Michele Orini, Richard James Butler Dobson, Joanna C Porter, John R Hurst, Amos A Folarin."
2023,Heart Lung and Circulation,10.1016/j.hlc.2023.06.725,"Carrigan, A.; Roberts, N.; Han, J.; John, R.; Khan, U.; Sultani, A.; Austin, E.E.",The Digital Hospital: A Scoping Review of How Technology Is Transforming Cardiopulmonary Care,,"Background: Innovative models of health care that involve advanced technology in the form of a digital hospital are emerging globally. Models include technology such as machine learning and smart wearables, that can be used to integrate patient data and improve continuity of care. This model may have benefits in situations where patient deterioration must be detected quickly so that a rapid response can occur such as cardiopulmonary settings. Aim: The purpose of this scoping review was to examine the evidence for a digital hospital model of care, in the context of cardiac and pulmonary settings. Design: Scoping review. Data sources: Databases searched were using PsycInfo, Ovid MEDLINE, and CINAHL. Studies written in English and containing key terms related to digital hospital and cardiopulmonary care were included. The Joanna Briggs Institute methodology for systematic reviews was used to assess the risk of bias. Results: Thirteen (13) studies fulfilled the inclusion criteria. For cardiac conditions, a deep-learning-based rapid response system warning system for predicting patient deterioration leading to cardiac arrest had up to 257% higher sensitivity than conventional methods. There was also a reduction in the number of patients who needed to be examined by a physician. Using continuous telemonitoring with a wireless real-time electrocardiogram compared with non-monitoring, there was improved initial resuscitation and 24-hour post-event survival for high-risk patients. However, there were no benefits for survival to discharge. For pulmonary conditions, a natural language processing algorithm reduced the time to asthma diagnosis, demonstrating high predictive values. Virtual inhaler education was found to be as effective as in-person education, and prescription error was reduced following the implementation of computer-based physician order entry electronic medical records and a clinical decision support tool. Conclusions: While we currently have only a brief glimpse at the impact of technology care delivery for cardiac and respiratory conditions, technology presents an opportunity to improve quality and safety in care, but only with the support of adequate infrastructure and processes. Protocol Registration: Open Science Framework (OSF: DOI 10.17605/OSF.IO/PS6ZU). © 2023 The Author(s)"
2023,"Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS",10.1109/EMBC40787.2023.10340935,"Jahnavi, D.; Dash, A.; Ghosh, N.; Patra, A.",Automated Myocardial Infarction Screening Using Morphology-Based Electrocardiogram Biomarkers,,"Ischemic heart disease (IHD), a critical and dreadful cardiovascular disease, is a leading cause of death globally. The steady progress of IHD leads to an irreversible condition called myocardial infarction (MI). The detection of MI can be done by observing the altered electrocardiogram (ECG) characteristics. Often, automated ECG analysis is preferred in place of visual inspection to reduce time and ensure reliable detection even when the recording quality is not very good. This paper presents an automated approach to classify recent MI, past MI, and normal sinus rhythm (NSR) classes based on the morphological features of the ECG. In clinical practice, a standard 12-lead ECG setup is typically employed to identify MI. However, acquiring a 12-lead ECG is not always convenient. Hence, in this study, we have explored the possibility of using a minimal number of ECG leads by deriving the augmented limb leads using leads I and II. A well-known and widely used ensemble machine learning tool, the random forest (RF) classifier is trained using features extracted from the derived augmented limb leads and their combinations. An RF classifier built using features extracted from all limb leads has outperformed classifiers built on combinations of them with five-fold cross-validation training accuracy of 97.9 (±0.008) % and testing accuracy of 98 %.Clinical relevance-As high sensitivity is reported in identifying recent MI and past MI classes, the proposed approach is suitable for preventative healthcare applications since it is less likely that subjects with recent or past MI will be misclassified. Due to its low computational complexity, better interpretability, and comparable performance to the state-of-the-art results, the proposed approach can be employed in clinical and cardiac health screening applications. It also has the potential to be employed in remote monitoring with mobile and wearable devices because it is built on features extracted from only lead I and II ECG recordings. © 2023 IEEE."
2023,Computers,10.3390/computers12070141,"Mekruksavanich, S.; Jitpattanakul, A.",A Deep Learning Network with Aggregation Residual Transformation for Human Activity Recognition Using Inertial and Stretch Sensors,,"With the rise of artificial intelligence, sensor-based human activity recognition (S-HAR) is increasingly being employed in healthcare monitoring for the elderly, fitness tracking, and patient rehabilitation using smart devices. Inertial sensors have been commonly used for S-HAR, but wearable devices have been demanding more comfort and flexibility in recent years. Consequently, there has been an effort to incorporate stretch sensors into S-HAR with the advancement of flexible electronics technology. This paper presents a deep learning network model, utilizing aggregation residual transformation, that can efficiently extract spatial–temporal features and perform activity classification. The efficacy of the suggested model was assessed using the w-HAR dataset, which included both inertial and stretch sensor data. This dataset was used to train and test five fundamental deep learning models (CNN, LSTM, BiLSTM, GRU, and BiGRU), along with the proposed model. The primary objective of the w-HAR investigations was to determine the feasibility of utilizing stretch sensors for recognizing human actions. Additionally, this study aimed to explore the effectiveness of combining data from both inertial and stretch sensors in S-HAR. The results clearly demonstrate the effectiveness of the proposed approach in enhancing HAR using inertial and stretch sensors. The deep learning model we presented achieved an impressive accuracy of 97.68%. Notably, our method outperformed existing approaches and demonstrated excellent generalization capabilities. © 2023 by the authors."
2023,"Proceedings - IEEE Global Communications Conference, GLOBECOM",10.1109/GLOBECOM54140.2023.10437695,"Bisio, I.; Garibotto, C.; Lavagetto, F.; Shahid, M.",Feet Pressure Prediction from Lower Limbs IMU Sensors for Wearable Systems in Remote Monitoring Architectures,,"The eHealth systems are in great demand, particularly during times of outbreak like COVID-19, when there is a shortage of caregivers. The technological advancements, such as wearable wireless devices, the Internet of Things, and improved machine learning methods have made these systems more reliable. In modern times, these systems can play a vital role in post-rehabilitation journeys, which have significant social impact and high costs in traditional settings. Cost efficiency, portability, and generalization are key factors in adopting new technology. In this study, we investigate the potential for optimizing and simplifying hardware in order to increase the cost-effectiveness and versatility of post-stroke eHealth rehabilitation systems. It leverages the rich information available from Inertial Measurement Unit (IMU) sensors to compensate the need for foot pressure sensing. We present the first attempt to demonstrate the potential of machine learning, aided by affordable off the shelf motion sensing devices, for foot pressure analysis. Our proposed foot pressure decoding model is trained in an exercise-agnostic, self-supervised manner that eliminates the need for human annotation. The algorithm is evaluated using appropriate performance metrics, and our experimental results show very promising performance. © 2023 IEEE."
2023,Applied Sciences (Switzerland),10.3390/app13116634,"Villegas-Ch, W.; García-Ortiz, J.; Urbina-Camacho, I.","Framework for a Secure and Sustainable Internet of Medical Things, Requirements, Design Challenges, and Future Trends",,"The framework presented in this article provides a guide for designing secure and sustainable internet of medical things (IoMT) solutions. The main objective is to address the challenges related to safety and sustainability in the medical field. The critical conditions driving these challenges are identified, and future trends in the field of IoMT are discussed. To assess the effectiveness of the proposed framework, a case study was carried out in a private medical clinic. In this study, an IoMT system was implemented to monitor patients’ vital signs, even when they were not in the clinic. The positive results demonstrated that the implemented IoMT system met the established security and sustainability requirements. The main statistical findings of the case study include the real-time monitoring of the vital signs of the patients, which improved the quality of care and allowed for the early detection of possible complications. In addition, medical devices such as the blood pressure monitor, pulse oximeter, and electrocardiograph were selected, proving safe, durable, and energy and maintenance efficient. These results were consistent with previous research that had shown the benefits of IoMT in remote monitoring, the early detection of health problems, and improved medical decision-making. © 2023 by the authors."
2023,"2nd IEEE National Biomedical Engineering Conference, NBEC 2023",10.1109/NBEC58134.2023.10352634,"Bani, N.A.; Amran, M.E.; Noordin, M.K.; Kasri, N.F.; Hidayat, A.A.; Muhtazaruddin, M.N.; Kamil, A.S.A.; Muhammad-Sukki, F.",Design and Development of Remote Monitoring Predictive Maintenance Dashboard for Reverse Osmosis Water Purification Plant,,"In an effort to digitalize and modernize medical equipment maintenance services in Government Hospitals, remote monitoring dashboard has become indispensable. Monitoring dashboards are often used to monitor, control, improve and maintain the operations of medical equipment as they are a powerful tool that provides an overview of the current status of the operating system. This paper presents the design development of a Remote Monitoring Predictive Maintenance Dashboard via web-based application for the Reverse Osmosis (RO) Water Purification System at Hospital Temenggong Seri Maharaja Tun Ibrahim, Johor, Malaysia. The dashboard monitors real-time data captured from nine sensors located in the RO plant. The real-time data is processed for breakdown prediction of the plant by incorporating the long short-term memory (LSTM) network which will be displayed on the dashboard and produced an alert when necessary. The system development approach practices the 'Waterfall Method' with a combination of the 'Agile Method'. This paper discusses the system requirement specifications, system architecture, system functions and the outcome of the development. The system has been successfully deployed and tested by the stakeholders.  © 2023 IEEE."
2023,Investigations in Pattern Recognition and Computer Vision for Industry 4.0,10.4018/978-1-6684-8602-3.ch008,"Choudhury, A.; Sarma, K.K.",Intelligent wearable healthcare monitoring framework: Trends in sensor-deep learning approaches,,"Intelligent wearable healthcare monitoring has emerged as a promising field in healthcare, allowing for real-time and continuous monitoring of a patient's health status. In recent years, advances in sensor technology and machine learning (ML)/ deep learning (DL) have led to the development of sophisticated wearable healthcare monitoring frameworks that can provide accurate and timely healthcare services. This work provides an overview of the current trends in sensor-aided and DL approaches for intelligent wearable healthcare monitoring frameworks. This chapter discusses the various medical sensors that are commonly used in wearable devices. DL approaches have been widely used in intelligent wearable healthcare monitoring frameworks to process and analyze the data collected from sensors. Authors also discuss the various DL techniques which are commonly used for healthcare monitoring. © 2023, IGI Global."
2023,IEEE Internet of Things Journal,10.1109/JIOT.2023.3265980,"Osathitporn, P.; Sawadwuthikul, G.; Thuwajit, P.; Ueafuea, K.; Mateepithaktham, T.; Kunaseth, N.; Choksatchawathi, T.; Punyabukkana, P.; Mignot, E.; Wilaiprasitporn, T.",RRWaveNet: A Compact End-to-End Multiscale Residual CNN for Robust PPG Respiratory Rate Estimation,,"Respiratory rate (RR) is an important biomarker as RR changes can reflect severe medical events, such as heart disease, lung disease, and sleep disorders. Unfortunately, standard manual RR counting is prone to human error and cannot be performed continuously. This study proposes a method for continuously estimating RR, RRWaveNet. The method is a compact end-to-end deep learning model which does not require feature engineering and can use low-cost raw photoplethysmography (PPG) as input signal. RRWaveNet was tested subject-independently and compared to baseline in four data sets (BIDMC, CapnoBase, WESAD, and SensAI) and using three window sizes (16, 32, and 64 s). RRWaveNet outperformed current state-of-the-art methods with mean absolute errors at an optimal window size of 1.66 ± 1.01, 1.59 ± 1.08, 1.92 ± 0.96, and 1.23 ± 0.61 breaths per minute for each data set. In remote monitoring settings, such as in the WESAD and SensAI data sets, we apply transfer learning to improve the performance using two other ICU data sets as pretraining data sets, reducing the MAE by up to 21%. This shows that this model allows accurate and practical estimation of RR on affordable and wearable devices. Our study also shows feasibility of remote RR monitoring in the context of telemedicine and at home.  © 2014 IEEE."
2023,Journal of Ambient Intelligence and Smart Environments,10.3233/AIS-220610,"Kadhum Idrees, A.; Alhussein, D.A.; Harb, H.",Energy-efficient multisensor adaptive sampling and aggregation for patient monitoring in edge computing based IoHT networks,,"The need for remote healthcare monitoring systems that utilize limited resources' biosensors is growing. These biosensors increase the amount of transmitted data across the Internet of Healthcare Things (IoHT) network. Therefore, it is necessary to decrease the transmitted data and make a decision at the edge gateway to save the energy of the biosensors and produce a quick response for the medical staff. This paper proposes an energy-efficient multisensor adaptive sampling and aggregation (EMASA) for patient monitoring in edge computing-based IoHT networks. In the edge-based IoHT network, EMASA operates on two levels: biosensors and the edge gateway. Each biosensor removes the redundant sensed data using the local emergency detection and sampling rate adaptation algorithms. In the edge gateway, it implements a machine learning-based Support Vector Machine (SVM) model to provide a suitable decision about the status of the monitored patient. We accomplished various examinations using real data from the patients' biosensors. According to the simulation results, EMASA reduced the size of transmitted data from 93.5% to 99% and saved 78.35% of energy when compared to a previous study. It keeps the whole score with a good representation at the Edge gateway and provides accurate and fast decisions based on the patient's condition. © 2023-IOS Press. All rights reserved."
2023,"14th International Conference on Information and Knowledge Technology, IKT 2023",10.1109/IKT62039.2023.10433013,"Tripathi, S.; Makwana, V.; Kumhar, M.; Trivedi, H.; Bhatia, J.; Tanwar, S.; Shahinzadeh, H.","IoMT-Enabled Smart Healthcare: State-of-the-Art, Security and Future Directions",,"The Internet of Medical Things (IoMT) has become a game-changing force in the healthcare sector, revolutionizing the management of patient care and the provision of medical services. IoMT improves patient monitoring, diagnoses, therapy, and overall healthcare management by using the potential of linked medical devices, wearable sensors, and healthcare systems. This paper thoroughly analyzes recent research trends in computing architectures and communication technologies in IoMT-enabled smart healthcare. We examine the most recent advancements in IoMT technology and applications, emphasizing how they affect patient outcomes, healthcare expenditures, and quality of care. We explore some of the most important areas of IoMT research, such as remote patient monitoring, real-time data analytics, and integration with cutting-edge technology such as machine learning (ML) and deep learning (DL). Furthermore, we explore the use cases in IoT-based healthcare, data analytics techniques, and challenges in IoMT. Security and privacy measures in IoMT are also discussed in the paper. The paper concluded with open discussion and future research directions in IoT-based healthcare. © 2023 IEEE."
2023,"Proceedings - 4th IEEE 2023 International Conference on Computing, Communication, and Intelligent Systems, ICCCIS 2023",10.1109/ICCCIS60361.2023.10425096,"Ramoliya, F.; Darji, K.; Gupta, R.; Kakkar, R.; Tanwar, S.; Kumari, A.",DL-Based Secure Wearable Scheme for Remote Patient Data Monitoring in Healthcare 4.0,,"The paper articulates an exploration into the integration of wearable devices for remote patient data monitoring, which marks a transformative shift in healthcare practices. This transition is underscored by user-centric interfaces and applications, enabling convenient remote monitoring. However, the escalating concern of patient data vulnerability to network breaches presents a substantial impediment. In response, we introduce the proposed scheme that harnesses Machine Learning (ML) and Deep Learning (DL) techniques. The main objective of the proposed scheme is to meet the exacting requirements of healthcare systems, aiming to fortify data integrity and confidentiality. Within this context, the proposed scheme unveils a sophisticated DL-driven detection model, adeptly tailored for discerning and countering data manipulation endeavors through a nuanced multi-label classification paradigm. Notably, the emphasis lies on safeguarding patient data privacy and security, which is paramount in today's information-rich landscape. The narrative seamlessly interweaves elements of wearable technology, sensor networks, advanced DL capabilities, and robust security measures, resulting in an innovative scheme. Finally, the proposed scheme is evaluated against various metrics such as accuracy and loss curve and F1, recall, and precision comparison. © 2023 IEEE."
2023,Optical and Quantum Electronics,10.1007/s11082-023-05037-8,"Kumar, P.; Sharma, N.; Kumar, T.G.; Kalia, P.; Sharma, M.; Singh, R.R.",Explainable AI based wearable electronic optical data analysis with quantum photonics and quadrature amplitude neural computing,,"The electrocardiogram, electroencephalogram, blood pressure, temperature, etc. are only some of the physiological signals that may be monitored using a variety of innovative technologies using sensor nodes in the IoT. The consequences of many different technical advances and IoT for medical healthcare applications. The purpose of this research is to create a wearable sensor data collection and analysis system based on optical communication using techniques from quantum photonics’ integrated machine learning architecture. Here, the optical connection module is set up so that healthcare monitoring data may be obtained via wearable sensors. This information was analyzed using quantum photonics and a spline-based feedforward neural computing architecture trained with extreme cognitive learning. Energy efficiency, battery life, dependability, mean absolute error (MAE), and optical signal-to-noise ratio are all examined in the experimental study of data from wearable sensors and optical communication. 95% energy efficiency, 81% battery life, 61% dependability, 51% mean absolute error (MAE), and 59% overall signal to noise ratio were all achieved by the proposed method. © 2023, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature."
2023,IEEE Transactions on Computational Social Systems,10.1109/TCSS.2022.3232192,"Gupta, A.; Misra, S.; Pathak, N.; Das, D.",FedCare: Federated Learning for Resource-Constrained Healthcare Devices in IoMT System,,"In social IoMT systems, resource-constrained devices face the challenges of limited computation, bandwidth, and privacy in the deployment of deep learning models. Federated learning (FL) is one of the solutions to user privacy and provides distributed training among several local devices. In addition, it reduces the computation and bandwidth of transferring videos to the central server in camera-based IoMT devices. In this work, we design an edge-based federated framework for such devices. In contrast to traditional methods that drop the resource-constrained stragglers in a federated round, our system provides a methodology to incorporate them. We propose a new phase in the FL algorithm, known as split learning. The stragglers train collaboratively with the nearest edge node using split learning. We test the implementation using heterogeneous computing devices that extract vital signs from videos. The results show a reduction of 3.6 h in the training time of videos using the split learning phase with respect to the traditional approach. We also evaluate the performance of the devices and system with key parameters, CPU utilization, memory consumption, and data rate. Furthermore, we achieve 87.29% and 60.26% test accuracy at the nonstragglers and stragglers, respectively, with a global accuracy of 90.32% at the server. Therefore, FedCare provides a straggler-resistant federated method for a heterogeneous system for social IoMT devices.  © 2014 IEEE."
2023,ACM Transactions on Computing for Healthcare,10.1145/3587256,"Beh, W.-K.; Yang, Y.-C.; Lo, Y.-C.; Lee, Y.-C.; Wu, A.-Y.A.",Machine-aided PPG Signal Quality Assessment (SQA) for Multi-mode Physiological Signal Monitoring,,"Photoplethysmography (PPG) is a non-invasive technique for recording human vital signs. PPG is normally recorded by wearable devices that are prone to artifacts. This results in signal corruption that decreases measurement accuracy. Thus, a signal quality assessment (SQA) system is essential in obtaining reliable measurements. Conventionally, SQA is mainly driven by human-knowledge and supervised through experts' annotations. However, they are not tailored for the particularities of the domain applications. Hence, we propose a machine-aided SQA framework that generates respective quality criteria for applications. By using the proposed approach, quality criteria can be easily trained for different applications. Then, quality assessment can be applied to several PPG-based physiological signals telemonitoring. Compared with conventional approaches, the proposed system has a higher rejection rate for high-error signals and a lower mean absolute error is achieved when estimating heart rate (-3.06 BPM), determining respiration rate (-1.36 BPM), and predicting hypertension (+24%). The proposed method enhances accuracy in monitoring physiological signals and thus is suitable for healthcare applications.  © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM."
