Cluster ID,confidence_score,year,venue,doi,authors,title,publication_language,abstract
117,1.0,2024,Archives of Physical Medicine and Rehabilitation,10.1016/j.apmr.2024.02.584,"Stowell, J.; Dovgan, M.; Backus, D.; Willingham, B.",Integrating Tele-Exercise with Remote Monitoring in People with Multiple Sclerosis,English,"Research Objectives: Evaluate the safety, feasibility, and usability of integrating a tele-exercise intervention with remote monitoring systems in people with multiple sclerosis (MS). Design: The safety, feasibility, and usability of an integrated tele-exercise and remote monitoring program in people with MS (PwMS) was evaluated by deploying a before-after intervention study design. Setting: The intervention was deployed in the general community and outcomes were collected in a hospital setting. Participants: Eight female and three male participants with MS (51.2±8.6 years of age) with a PDDS of 1-6 (3.1±1.6) were included in the study. Interventions: Participants completed a 6-week tele-exercise program delivered through an online video streaming platform called Burnalong. Main Outcome Measures: Safety was evaluated by assessing the number of falls and adverse events as well as changes in mobility (6 minute walk test) and trait fatigue (modified fatigue impact scale). Feasibility was evaluated by quantifying the adherence to tele-exercise and remote monitoring activities. Remote monitoring activities included wearing a Fitbit smart watch and responding to daily surveys deployed through a mobile application (MyCap). Results: Participants did not report any adverse events or falls and did not experience any significant reductions in mobility or increases in fatigue. On average, participants were 59.8%±13.4 adherent to assigned exercises, 77.0%±11.6 adherent to wearing a smart watch, and 59.9%±9.7 adherent to taking surveys. Conclusions: This study demonstrates the preliminary safety and feasibility integrating tele-exercise delivered through an online platform with state-of-the-art remote monitoring systems. Integrating tele-exercise interventions with measurements derived from remote monitoring systems may provide novel insight regarding the impact of tele-exercise. Author(s) Disclosures: None."
9,0.996742,2024,ACS applied materials & interfaces,10.1021/acsami.3c18588,"Song, Y.; Nguyen, T.H.; Lee, D.; Kim, J.",Machine Learning-Enabled Environmentally Adaptable Skin-Electronic Sensor for Human Gesture Recognition,English,"Stretchable sensors have been widely investigated and developed for the purpose of human motion detection, touch sensors, and healthcare monitoring, typically converting mechanical/structural deformation into electrical signals. The viscoelastic strain of stretchable materials often results in nonlinear stress-strain characteristics over a broad range of strains, consequently making the stretchable sensors at the body joints less accurate in predicting and recognizing human gestures. Accurate recognition of human gestures can be further deteriorated by environmental changes such as temperature and humidity. Here, we demonstrated an environment-adaptable high stress-strain linearity (up to ε = 150%) and high-durability (>100,000 cycles) stretchable sensor conformally laminated onto the body joints for human gesture recognition. The serpentine configuration of our ionic liquid-based stretchable film enabled us to construct broad data sets of mechanical strain and temperature changes for machine learning-based gesture recognition. Signal recognition and training of distinct strains and environmental stimuli using a machine learning-based algorithm analysis successfully measured and predicted the joint motion in a temperature-changing environment with an accuracy of 92.86% (R-squared). Therefore, we believe that our serpentine-shaped ion gel-based stretchable sensor harmonized with machine-learning analysis will be a significant achievement toward environmentally adaptive and multianalyte sensing applications. Our proposed machine learning-enabled multisensor system may enable the development of future electronic devices such as wearable electronics, soft robotics, electronic skin, and human-machine interaction systems."
10,0.9966974,2024,Journal of telemedicine and telecare,10.1177/1357633X211047710,"Haveman, M.E.; Jonker, L.T.; Hermens, H.J.; Tabak, M.; de Vries, J.-P.P.",Effectiveness of current perioperative telemonitoring on postoperative outcome in patients undergoing major abdominal surgery: A systematic review of controlled trials,English,"BACKGROUND: Perioperative telemonitoring of patients undergoing major surgery might lead to improved postoperative outcomes. The aim of this systematic review is to evaluate the effectiveness of current perioperative telemonitoring interventions on postoperative clinical, patient-reported, and financial outcome measures in patients undergoing major surgery. METHODS: For this systematic review, PubMed, CINAHL, and Embase databases were searched for eligible articles published between January 1, 2009 and March 15, 2021. Studies were eligible as they described: (P) patients aged 18 years or older who underwent major abdominal surgery, (I) perioperative telemonitoring as intervention, (C) a control group receiving usual care, (O) any type of postoperative clinical, patient-reported, or financial outcome measures, and (S) an interventional study design. RESULTS: The search identified 2958 articles of which 10 were eligible for analysis, describing nine controlled trials of 2438 patients. Perioperative telemonitoring comprised wearable biosensors (n = 3), websites (n = 3), e-mail (n = 1), and mobile applications (n = 2). Outcome measures were clinical (n = 8), patient-reported (n = 5), and financial (n = 2). Results show significant improvement of recovery time, stoma self-efficacy and pain in the early postoperative phase in patients receiving telemonitoring. Other outcome measures were not significantly different between the groups. CONCLUSION: Evidence for the effectiveness of perioperative telemonitoring in major surgery is scarce. There is a need for good quality studies with sufficient patients while ensuring that the quality and usability of the technology and the adoption in care processes are optimal."
11,0.99617213,2024,ACS Biomaterials Science and Engineering,10.1021/acsbiomaterials.3c01003,"Zhang, Y.; Tang, Q.; Zhou, J.; Zhao, C.; Li, J.; Wang, H.",Conductive and Eco-friendly Biomaterials-based Hydrogels for Noninvasive Epidermal Sensors: A Review,English,"As noninvasive wearable electronic devices, epidermal sensors enable continuous, real-time, and remote monitoring of various human physiological parameters. Conductive biomaterials-based hydrogels as sensor matrix materials have good biocompatibility, biodegradability, and efficient stimulus response capabilities and are widely applied in motion monitoring, healthcare, and human-machine interaction. However, biomass hydrogel-based epidermal sensing devices still need excellent mechanical properties, prolonged stability, multifunctionality, and extensive practicality. Therefore, this paper reviews the common biomass hydrogel materials for epidermal sensing (proteins, polysaccharides, polyphenols, etc.) and the various types of noninvasive sensing devices (strain/pressure sensors, temperature sensors, glucose sensors, electrocardiograms, etc.). Moreover, this review focuses on the strategies of scholars to enhance sensor properties, such as strength, conductivity, stability, adhesion, and self-healing ability. This work will guide the preparation and optimization of high-performance biomaterials-based hydrogel epidermal sensors."
12,0.9971066,2024,Artificial Organs,10.1111/aor.14817,"Hough, R.; Dunn, J.L.; Hepburn, L.-A.",Re-imagining the future state of the ventricular assist device controller interface through human-centered design,English,"Background: Ventricular assist devices (VADs) are effective therapy for patients with end-stage heart failure. Current VAD controllers offer improved interactivity, yet limitations of the visual, tactile, and auditory interface persist that impact patient experience and quality of life (QoL). This study explores how VAD controllers can be redesigned using a human-centered design approach to enhance the emotional and functional experience of the device for patients. Methods: VAD patients (n = 21), caregivers (n = 4) and healthcare practitioners (n = 24) were interviewed to uncover design opportunities. From this, a series of realistic scenarios to design for emerged. A “design by analogy” method took inspiration from existing consumer products to ideate new functionality for the VAD wearable system, creating concepts for a controller interface and paired wearable device. An additional 15 patients and 2 caregivers were engaged to explore current VAD controller experiences and evaluate the future-state concepts. Results: This research validated the need for increased automation and emergency functionality in VAD controllers, including remote monitoring of data, accurate communication of battery status, and automated medical alerts for critical device alarms. “Manage my health,” “Feeling normal,” “Social belonging,” “Feeling safe,” and “Sense of control” emerged as key patient concerns to be met by future VAD controller designs. Conclusions: The study demonstrated an innovative and relevant approach to improve usability of future VAD peripherals. By considering both emotional and functional perspectives in the design of lifesaving medical devices such as VADs, device manufacturers can uncover new opportunities to improve patient QoL through improved user experiences."
13,0.99698585,2024,Movement Disorders Clinical Practice,10.1002/mdc3.14169,"Maas, B.R.; Speelberg, D.H.B.; de Vries, G.-J.; Valenti, G.; Ejupi, A.; Bloem, B.R.; Darweesh, S.K.L.; de Vries, N.M.",Patient Experience and Feasibility of a Remote Monitoring System in Parkinson's Disease,English,"Background: Remote monitoring systems have the potential to measure symptoms and treatment effects in people with Parkinson's disease (PwP) in the home environment. However, information about user experience and long-term compliance of such systems in a large group of PwP with relatively severe PD symptoms is lacking. Objective: The aim was to gain insight into user experience and long-term compliance of a smartwatch (to be worn 24/7) and an online dashboard to report falls and receive feedback of data. Methods: We analyzed the data of the “Bringing Parkinson Care Back Home” study, a 1-year observational cohort study in 200 PwP with a fall history. User experience, compliance, and reasons for noncompliance were described. Multiple Cox regression models were used to identify determinants of 1-year compliance. Results: We included 200 PwP (mean age: 69 years, 37% women), of whom 116 (58%) completed the 1-year study. The main reasons for dropping out of the study were technical problems (61 of 118 reasons). Median wear time of the smartwatch was 17.5 h/day. The online dashboard was used by 77% of participants to report falls. Smartphone possession, shorter disease duration, more severe motor symptoms, and less-severe freezing and balance problems, but not age and gender, were associated with a higher likelihood of 1-year compliance. Conclusions: The 1-year compliance with this specific smartwatch was moderate, and the user experience was generally good, except battery life and data transfer. Future studies can build on these findings by incorporating a smartwatch that is less prone to technical issues."
14,0.9934365,2023,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,10.7507/1001-5515.202210035,"Zhao, G.; Yao, K.; Liu, Y.; Huang, X.; Yu, X.",Application of electronic skin in healthcare and virtual reality,Chinese,"Electronic skin has shown great application potential in many fields such as healthcare monitoring and human-machine interaction due to their excellent sensing performance, mechanical properties and biocompatibility. This paper starts from the materials selection and structures design of electronic skin, and summarizes their different applications in the field of healthcare equipment, especially current development status of wearable sensors with different functions, as well as the application of electronic skin in virtual reality. The challenges of electronic skin in the field of wearable devices and healthcare, as well as our corresponding strategies, are discussed to provide a reference for further advancing the research of electronic skin."
118,1.0,2023,International Psychogeriatrics,10.1017/S104161022300217X,"Deters, J.K.; Misier, R.B.; Janus, S.; Burger, H.; Wörtche, H.; Zuidema, S.",Sensortechnology for monitoring challenging behavior in nursing home residents with dementia,English,"Background: Neuropsychiatric symptoms (NPS) are common in affected individuals and can be challenging for (in)formal caregivers. Therefore, they are also referred to as challenging behaviors (CBs). Sensor technology measuring context and behavior can be assistive to effectively manage CBs in an objective fashion. Sensors can help support healthcare professionals, such as nurses, by enabling remote monitoring and alarming on early-stage behavioral changes associated with CBs. This might/ will improve the quality of life (QoL) for both caregivers and clients living in a nursing homes (NH). In the project “MOnitoring Onbegrepen Gedrag bij Dementie met sensortechnologie” (MOOD-Sense), we aim to develop such a monitoring system. Our research focuses on two questions 1) How to develop and implement a monitoring system within the context of nursing homes with parameters on environment, physiology, and behavior, identify and process relevant precursors of challenging behavior with this monitoring system and 2) gain insight in which behaviors are challenging according to nurses and how they are described. This will be represented in an ontology such that sensor data can be translated into the same conceptual information. Methods: The first research question will be examined with a set of experiments in the field (in NH) with an iterative approach. Insights from previous experiments on usability and added value of sensors will be used to improve successive experiments. During each experiment, multiple participants (clients with dementia and CBs) are monitored with both ambient and wearable sensors. For the second research question a qualitative approach is employed, using focus groups (FG) and consensus methods. These FGs will be held amongst nursing staff who are involved in daily care tasks for people with dementia. Subsequently, consensus methods are used to align behavioral descriptors/labels. Results: early findings will be presented at the symposium Discussion: Within this project we expect to find precursors of challenging behavior in a personalized fashion based on nurse's expert knowledge and sensor data. In order to develop a monitoring system that can be embedded within NH's, real-time alarming, in-situ behavior recognition and trustworthiness are part of our technological requirements. Just-intime interventions may then be deployed to prevent behavior escalation or the persistence of undesirable situations."
119,1.0,2023,Blood,10.1182/blood-2023-190054,"Peterson, G.; Moore, S.; Montoya, S.; Hutchison, C.; Hoople, K.; Smith, C.",Oncology Care at Home: A Patient-Centered Approach to Managing Care for Bone Marrow Transplant and CAR-T Cell Therapy Patients,English,"Introduction. More than half of patients with cancer who receive cytotoxic chemotherapy and/or immunotherapies experience deleterious side effects such as febrile neutropenia, infection, neurotoxicity, and cytokine release syndrome. Early intervention and treatment for these side effects can help avoid complications and improve outcomes, but delays in treatment administration are common as most outpatient management approaches depend on patient self-assessment and patient-initiated pursuit of follow-up care. Remote patient monitoring through digital health technologies offers the opportunity to bridge this gap without imposing undue burden on either patients or healthcare providers. This feasibility study assessed the results of a technology-assisted in-home oncology care program to remotely monitor bone marrow transplant and CAR T-cell therapy patients and provide early intervention for symptomatic episodes needing clinical management. The program also offered support for patients to obtain routine lab draws, hydration, antiemetics, intravenous antibiotics, and a provider assessment at home. Technical and operational feasibility were evaluated together with perceived user experience among patients, caregivers, and providers. Methods. Ten patients between 18-89 years old participated in the study for up to 90 days following allogeneic bone marrow transplant and up to 30 days following CAR T-cell therapy or autologous bone marrow transplant. Patients used continuous-wear biometric sensors for passive vital sign monitoring around the clock seven days per week and engaged with a chatbot by SMS text for health status checks and symptom reporting. Scheduled home care was administered by licensed home health providers. Virtual care center personnel evaluated patient status based on wearable data and patient messaging and followed up directly with patients or engaged patients' treating clinicians for notification and management of urgent issues as needed. Patients and caregivers were asked to complete surveys about their experience with and perceptions of the program at midpoint and study completion, while providers were asked to complete end-of-study surveys to capture their perspectives across all patients. Patients were also asked to participate in brief interviews at study midpoint and at the end of the study. Interim Results. Eighty percent of patients participated in the program as intended through wearing devices and responding to engagement prompts. Wearable sensors detected a total of 184 outpatient alerts from patients between April and July 2023, of which 57 led to follow up with patients, 12 required further follow up with the clinical care team, and 5 required follow up care in a clinical setting due to elevated temperature or respiratory rate. Sixty percent of patients responded more than 50% of the time to requested health assessment surveys. Patient engagement with the chatbot and symptom reporting system led to 48 events needing virtual care team follow up, of which 20 were to answer patient questions and 28 were in response to reports of concerning symptoms. A total of 11 events were further referred by the virtual care team to the clinical care team, of which 5 required follow up care in a clinical setting. Study data collection will complete in August 2023. Initial Conclusions. Technology-assisted remote patient monitoring is feasible for use with bone marrow transplant and CAR T-cell therapy patients at home. Successful integration with clinical practice settings requires tailoring to existing workflows. Further assessment of patient acceptance for short-term versus long-term monitoring is recommended."
120,1.0,2023,Multiple Sclerosis Journal,10.1177/1352458523,"Pedulla, L.; Paolucci, R.; Bragadin, M.M.; Tacchino, A.; Podda, J.; Traverso, G.; Zaratin, P.; Brichetto, G.",Remote monitoring of health in people with multiple sclerosis through an integrated platform including mobile devices and wearables: preliminary results from the ALAMEDA study,English,"Introduction: Continuous and non-invasive monitoring of health through digital devices is promising in multiple sclerosis (MS) to early detect relevant changes (e.g., relapses) and consequently anticipate tailored interventions. Objectives/Aims: Aim of this pilot study within the H2020 project ALAMEDA-Bridging the Early Diagnosis and Treatment Gaps of Brain Diseases was to develop an integrated platform collecting patient-centred data from wearables and mobile devices through digital patient-reported outcomes (ePRO) and to test the toolkit's feasibility and usability in people with MS (PwMS). Methods: Data collection has been defined according to MULTIACT shared decisions model involving all relevant stakeholders in the selection of outcomes. These included physical parameters continuously recorded by a smartwatch; ePRO on mobility, cognitive functions, emotional status, daily life and sleep quality periodically administered to users through a smartphone App. Pseudonymised data were stored on the cloud and made accessible to healthcare professionals and researchers using a dashboard. The percentage of completed over scheduled ePRO was calculated as a feasibility outcome. Usability of the toolkit was measured with the System Usability Scale (SUS). Results: 20 PwMS (14 females; age=37.8±6.0 years; all relapsingremitting MS; disease duration=9.1±6.8 years; EDSS=2.2±1.3) were included and asked to use the ALAMEDA toolkit for one year. Half of them reached the 6-month milestone. Users correctly completed 53% of the scheduled ePRO and regularly wore the smartwatch without discomfort. Values of generated data are in line with those reported by the literature (Daily steps=8415±3028; daily minutes of vigorous / moderate / light activity=9.8±9.4 / 14.5±11.7 / 268.7±68.9; daily sedentary minutes=705.1±117.6; Multiple Sclerosis Walking Scale-12=37.2±15.7; Arm function in Multiple Sclerosis Questionnaire=47.4±20.4; Perceived Deficit Questionnaire= 25.2±16.4; Beck Anxiety Inventory=17.3±16.0; Modified Fatigue Impact Scale=18.5±14.5; Pittsburgh Sleep Quality Index=25.2±16.4). SUS revealed high levels of confidence using the system and very high intention to use it in the future. Conclusion: The ALAMEDA toolkit seems feasible and usable to remotely monitor multiple domains of health status in PwMS. Further analysis on the dataset, including Artificial Intelligence and machine learning algorithms, may allow predicting relevant changes throughout the course of MS and anticipating the therapeutic intervention."
121,1.0,2023,Multiple Sclerosis Journal,10.1177/1352458523,"Vives, A.; Ravindra, D.; Julia Moreira, A.; Gorin, C.; Fam, S.; Kielhorn, A.; Aras, E.; Fages, S.; Zinai, S.","NMOSDCopilot, a Software as a Medical Device for Patients with NMOSD: a Patient-centred Usability Study",English,"Introduction: Neuromyelitis Optica Spectrum Disorder (NMOSD) is characterised by severe and unpredictable relapses, from which recovery is generally incomplete. Remote monitoring could help inform patient symptomatology, raise evidence on disease burden and support treatment decisions by clinicians. NMOSDCopilot, a Software as a Medical Device (SaMD), was developed to answer these needs. It includes a mobile application intended to be used at home by patients, composed of active tests (to self-assess motor, cognitive, vision, dexterity functions) and e-questionnaires. A web portal is available for clinicians to access patient results. In line with the guidelines for the development of SaMD, user involvement during development is critical, which is why NMOSDCopilot was designed in collaboration with patients and clinicians. Usability engineering techniques were used to identify and mitigate factors that could contribute to human errors and adverse events. Objectives/Aims: To demonstrate the compliance of the NMOSDCopilot patient interface, two usability studies were conducted with NMOSD patients. Methods: Two usability remote studies were conducted among French patients: a user improvement (formative study; N=5) followed by a user validation study (summative study; N=12). All patients were recruited through a patient advocacy group in France. During the formative study, patients tested prototypes with 4 e-active tests (Cognition, Dexterity, Endurance, Perimeter). User behaviour, perceived ease of use, readability and satisfaction were collected and evaluated on a 7-point Likert scale. During the summative study, patients used NMOSDCopilot active tests and quality of life e-questionnaires (Pain Visual Analogue Scale, Patient Health Questionnaire-8). Success rate and perceived ease of use were analysed. Results: The formative study showed that the active tests were perceived as very easy (mean=6.7/7, SD=0.35) and satisfying to use (mean=6.7/7, SD=0.20). The cognition test was perceived as being readable (mean=6.6/7, SD=0.89). The identified areas of improvement were addressed during NMOSDCopilot development. Except for the Vision test, the summative study showed that NMOSDCopilot was perceived as being very easy to use, with a success rate of use of 100% for all the tested features. Conclusion: Overall, NMOSDCopilot patient interface was validated among French patients and will also be tested by American patients. Its clinical performance will be validated in OPTIS, a prospective multicenter clinical study."
