Cluster ID,confidence_score,year,venue,doi,authors,title,publication_language,abstract
80,1.0,2024,Geriatrics and Gerontology International,10.1111/ggi.14705,"Wu, X.; Freeman, S.; Miyagi, M.; Park, U.; Nomura, K.; Ebihara, S.",Comprehensive Geriatric Assessment in the era of telemedicine,English,"The aging global population poses significant medical and social challenges, necessitating efforts to promote healthy aging. Comprehensive Geriatric Assessment (CGA) is a multidimensional diagnostic approach for older adults that aims to improve overall health. Remote CGA, facilitated by technological advancements, offers convenience and other potential advantages. It enables early disease detection, monitors chronic disease progression, delivers personalized care, and optimizes healthcare resources for better health outcomes in older individuals. However, remote CGA also has limitations, including technological requirements, data security, and the need for comprehensive evaluation and simplicity. Collaborative efforts are essential to developing a digital home-based CGA platform that addresses accessibility issues and tailors the assessment process to meet the needs of older adults. Continuous optimization of remote CGA can become a pivotal tool for advancing geriatric care and ensuring the well-being of the aging population. Geriatr Gerontol Int 2024; 24: 67–73."
81,1.0,2024,Parkinsonism and Related Disorders,10.1016/j.parkreldis.2023.105988,"Willemse, I.H.J.; Schootemeijer, S.; van den Bergh, R.; Dawes, H.; Nonnekes, J.H.; van de Warrenburg, B.P.C.",Smartphone applications for Movement Disorders: Towards collaboration and re-use,English,"Background: Numerous smartphone and tablet applications (apps) are available to monitor movement disorders, but an overview of their purpose and stage of development is missing. Objectives: To systematically review published literature and classify smartphone and tablet apps with objective measurement capabilities for the diagnosis, monitoring, assessment, or treatment of movement disorders. Methods: We systematically searched for publications covering smartphone or tablet apps to monitor movement disorders until November 22nd 2023. We reviewed the target population, measured domains, purpose, and technology readiness level (TRL) of the proposed app and checked their availability in common app stores. Results: We identified 113 apps. Most apps were developed for Parkinson's disease specifically (n = 82; 73%) or for movement disorders in general (n = 17; 15%). Apps were either designed to momentarily assess symptoms (n = 65; 58%), support treatment (n = 22; 19%), aid in diagnosis (n = 16; 14%), or passively track symptoms (n = 11; 10%). Commonly assessed domains across movement disorders included fine motor skills (n = 34; 30%), gait (n = 36; 32%), and tremor (n = 32; 28%) for the motor domain and cognition (n = 16; 14%) for the non-motor domain. Twenty-six (23%) apps were proof-of-concepts (TRL 1–3), while most apps were tested in a controlled setting (TRL 4–6; n = 63; 56%). Twenty-four apps were tested in their target setting (TRL 7–9) of which 10 were accessible in common app stores or as Android Package. Conclusions: The development of apps strongly gravitates towards Parkinson's disease and a selection of motor symptoms. Collaboration, re-use and further development of existing apps is encouraged to avoid reinventions of the wheel."
7,0.9995511,2024,"Sensors (Basel, Switzerland)",10.3390/s24030938,"Bathalapalli, V.K.V.V.; Mohanty, S.P.; Kougianos, E.; Iyer, V.; Rout, B.",PUFchain 3.0: Hardware-Assisted Distributed Ledger for Robust Authentication in Healthcare Cyber-Physical Systems,English,"This article presents a novel hardware-assisted distributed ledger-based solution for simultaneous device and data security in smart healthcare. This article presents a novel architecture that integrates PUF, blockchain, and Tangle for Security-by-Design (SbD) of healthcare cyber-physical systems (H-CPSs). Healthcare systems around the world have undergone massive technological transformation and have seen growing adoption with the advancement of Internet-of-Medical Things (IoMT). The technological transformation of healthcare systems to telemedicine, e-health, connected health, and remote health is being made possible with the sophisticated integration of IoMT with machine learning, big data, artificial intelligence (AI), and other technologies. As healthcare systems are becoming more accessible and advanced, security and privacy have become pivotal for the smooth integration and functioning of various systems in H-CPSs. In this work, we present a novel approach that integrates PUF with IOTA Tangle and blockchain and works by storing the PUF keys of a patient's Body Area Network (BAN) inside blockchain to access, store, and share globally. Each patient has a network of smart wearables and a gateway to obtain the physiological sensor data securely. To facilitate communication among various stakeholders in healthcare systems, IOTA Tangle's Masked Authentication Messaging (MAM) communication protocol has been used, which securely enables patients to communicate, share, and store data on Tangle. The MAM channel works in the restricted mode in the proposed architecture, which can be accessed using the patient's gateway PUF key. Furthermore, the successful verification of PUF enables patients to securely send and share physiological sensor data from various wearable and implantable medical devices embedded with PUF. Finally, healthcare system entities like physicians, hospital admin networks, and remote monitoring systems can securely establish communication with patients using MAM and retrieve the patient's BAN PUF keys from the blockchain securely. Our experimental analysis shows that the proposed approach successfully integrates three security primitives, PUF, blockchain, and Tangle, providing decentralized access control and security in H-CPS with minimal energy requirements, data storage, and response time."
8,0.99958926,2024,JMIR mHealth and uHealth,10.2196/47843,"Pritwani, S.; Shrivastava, P.; Pandey, S.; Kumar, A.; Malhotra, R.; Maddison, R.; Devasenapathy, N.",Mobile and Computer-Based Applications for Rehabilitation Monitoring and Self-Management After Knee Arthroplasty: Scoping Review,English,"BACKGROUND: Successful post-knee replacement rehabilitation requires adequate access to health information, social support, and periodic monitoring by a health professional. Mobile health (mHealth) and computer-based technologies are used for rehabilitation and remote monitoring. The extent of technology use and its function in post-knee replacement rehabilitation care in low and middle-income settings are unknown. OBJECTIVE: To inform future mHealth intervention development, we conducted a scoping review to map the features and functionality of existing technologies and determine users' perspectives on telerehabilitation and technology for self-management. METHODS: We followed the Joanna Briggs Institute methodology for scoping reviews. We searched the Embase, Medline, PsycINFO via OVID, and Cochrane Central Register of Controlled Trials databases for manuscripts published from 2001 onward. We included original research articles reporting the use of mobile or computer-based technologies by patients, health care providers, researchers, or family members. Studies were divided into the following 3 categories based on the purpose: validation studies, clinical evaluation, and end user feedback. We extracted general information on study design, technology features, proposed function, and perspectives of health care providers and patients. The protocol for this review is accessible in the Open Science Framework. RESULTS: Of the 5960 articles, 158 that reported from high-income settings contributed to the qualitative summary (64 studies on mHealth or telerehabilitation programs, 28 validation studies, 38 studies describing users' perceptions). The highest numbers of studies were from Europe or the United Kingdom and North America regarding the use of a mobile app with or without wearables and reported mainly in the last decade. No studies were from low and middle-income settings. The primary functions of technology for remote rehabilitation were education to aid recovery and enable regular, appropriate exercises; monitoring progress of pain (n=19), activity (n=20), and exercise adherence (n=30); 1 or 2-way communication with health care professionals to facilitate the continuum of care (n=51); and goal setting (n=23). Assessment of range of motion (n=16) and gait analysis (n=10) were the commonly validated technologies developed to incorporate into a future rehabilitation program. Few studies (n=14) reported end user involvement during the development stage. We summarized the reasons for satisfaction and dissatisfaction among users across various technologies. CONCLUSIONS: Several existing mobile and computer-based technologies facilitate post-knee replacement rehabilitation care for patients and health care providers. However, they are limited to high-income settings and may not be extrapolated to low-income settings. A systematic needs assessment of patients undergoing knee replacement and health care providers involved in rehabilitation, involving end users at all stages of development and evaluation, with clear reporting of the development and clinical evaluation can make post-knee replacement rehabilitation care in resource-poor settings accessible and cost-effective."
9,0.99421555,2024,Revista Espanola de Cardiologia,10.1016/j.recesp.2023.07.011,"Fácila Rubio, L.; Lozano-Granero, C.; Vidal-Pérez, R.; Barrios, V.; Freixa-Pamias, R.","New technologies for the diagnosis, treatment, and monitoring of cardiovascular diseases",English Spanish,"Telemedicine enables the remote provision of medical care through information and communication technologies, facilitating data transmission, patient participation, promotion of heart-healthy habits, diagnosis, early detection of acute decompensation, and monitoring and follow-up of cardiovascular diseases. Wearable devices have multiple clinical applications, ranging from arrhythmia detection to remote monitoring of chronic diseases and risk factors. Integrating these technologies safely and effectively into routine clinical practice will require a multidisciplinary approach. Technological advances and data management will increase telemonitoring strategies, which will allow greater accessibility and equity, as well as more efficient and accurate patient care. However, there are still unresolved issues, such as identifying the most appropriate technological infrastructure, integrating these data into medical records, and addressing the digital divide, which can hamper patients’ adoption of remote care. This article provides an updated overview of digital tools for a more comprehensive approach to atrial fibrillation, heart failure, risk factors, and treatment adherence."
10,0.9997978,2024,International Journal of Environmental Research and Public Health,10.3390/ijerph21010079,"Willingham, T.B.; Stowell, J.; Collier, G.; Backus, D.",Leveraging Emerging Technologies to Expand Accessibility and Improve Precision in Rehabilitation and Exercise for People with Disabilities,English,"Physical rehabilitation and exercise training have emerged as promising solutions for improving health, restoring function, and preserving quality of life in populations that face disparate health challenges related to disability. Despite the immense potential for rehabilitation and exercise to help people with disabilities live longer, healthier, and more independent lives, people with disabilities can experience physical, psychosocial, environmental, and economic barriers that limit their ability to participate in rehabilitation, exercise, and other physical activities. Together, these barriers contribute to health inequities in people with disabilities, by disproportionately limiting their ability to participate in health-promoting physical activities, relative to people without disabilities. Therefore, there is great need for research and innovation focusing on the development of strategies to expand accessibility and promote participation in rehabilitation and exercise programs for people with disabilities. Here, we discuss how cutting-edge technologies related to telecommunications, wearables, virtual and augmented reality, artificial intelligence, and cloud computing are providing new opportunities to improve accessibility in rehabilitation and exercise for people with disabilities. In addition, we highlight new frontiers in digital health technology and emerging lines of scientific research that will shape the future of precision care strategies for people with disabilities."
11,0.99964345,2024,Frontiers in Digital Health,10.3389/fdgth.2024.1259409,"Rayan, A.; Al-Ghabeesh, S.H.; Fawaz, M.; Behar, A.; Toumi, A.","Experiences, barriers and expectations regarding current patient monitoring systems among ICU nurses in a University Hospital in Lebanon: a qualitative study",English,"Purpose: The aim of the study is to assess the experiences, barriers, and expectations regarding current patient monitoring systems among intensive care unit nurses at one university hospital. Methods: A qualitative exploratory study approach was adopted to test the research questions. Results: Intensive care unit personnel placed a high value on practical criteria such as user friendliness and visualization while assessing the present monitoring system. Poor alarm handling was recognized as possible patient safety hazards. The necessity of high accessibility was highlighted once again for a prospective system; wireless, noninvasive, and interoperability of monitoring devices were requested; and smart phones for distant patient monitoring and alert management improvement were required. Conclusion: Core comments from ICU personnel are included in this qualitative research on patient monitoring. All national healthcare involved parties must focus more on user-derived insights to ensure a speedy and effective introduction of digital health technologies in the ICU. The findings from the alarm control or mobile device studies might be utilized to train ICU personnel to use new technology, minimize alarm fatigue, increase medical device accessibility, and develop interoperability standards in critical care practice."
82,1.0,2024,Archives of Cardiovascular Diseases,10.1016/j.acvd.2023.10.083,"Delmas, C.; Simoni, A.-S.; Goéminne, C.; Boignard, A.; Martin, A.-C.; Vanhuyse, F.; Flécher, E.; Nafeh-Bizet, C.; Itier, R.; Pages, N.; Nisse-Durgeat, S.; Battistella, P.; Nubret, K.",Leveraging remote patient monitoring systems for enhanced LVAD patient care: French analysis,English,"Introduction: Left Ventricular Assist Devices (LVADs) have emerged as a crucial treatment option for patients with advanced heart failure, either as a bridge to transplant or as a destination therapy. Despite the life-saving potential of LVADs, post-implantation patient management remains challenging, with complications such as infections, device malfunctions, and thrombosis being common. Remote patient monitoring (RPM) systems have shown promising results in improving patient outcomes across various healthcare scenarios. Objective: We aimed to describe the characteristics and outcomes of LVAD patients using remote monitoring system. Method: Patients receiving an LVAD, have been followed by the Satelia® solution, a HF management solution with a remote monitoring system. The system is accessible from any devices, requiring no software installation, no external sensors. This study was conducted in 10 centers in France. Results: This study analyzed a population of 187 patients, predominantly male (81%), with a mean age of 62 years, who underwent LVAD implantation. The majority of the patients had the HM3 type of LVAD (74%) and were treated as a Bridge to transplantation (60%). The main etiology of heart failure in these patients was ischemic in nature (75%) with a mean left ventricular ejection fraction of 23%. Over the course of 17 months (7 days-39 months), patients answered 13,644 questionnaires, resulting in 1,613 red alerts (12%) that were communicated to their cardiologists. The monitoring was primarily discontinued due to death (27%), patient or healthcare professional decision (39%), or other reasons (34%). Additional data regarding the description of the population and the alerts and their resolutions will be presented at the congress. Conclusion: In conclusion, these data may potentially improve patient outcomes by identifying critical alerts in LVAD patients, enabling timely interventions and informing future management strategies in this population."
83,1.0,2024,Biotechnology and Bioengineering,10.1002/bit.28729,"Braun, R.; Tfirn, M.; Ford, R.M.",Listening to life: Sonification for enhancing discovery in biological research,English,"Sonification, or the practice of generating sound from data, is a promising alternative or complement to data visualization for exploring research questions in the life sciences. Expressing or communicating data in the form of sound rather than graphs, tables, or renderings can provide a secondary information source for multitasking or remote monitoring purposes or make data accessible when visualizations cannot be used. While popular in astronomy, neuroscience, and geophysics as a technique for data exploration and communication, its potential in the biological and biotechnological sciences has not been fully explored. In this review, we introduce sonification as a concept, some examples of how sonification has been used to address areas of interest in biology, and the history of the technique. We then highlight a selection of biology-related publications that involve sonifications of DNA datasets and protein datasets, sonifications for data collection and interpretation, and sonifications aimed to improve science communication and accessibility. Through this review, we aim to show how sonification has been used both as a discovery tool and a communication tool and to inspire more life-science researchers to incorporate sonification into their own studies."
12,0.9995738,2024,IEEE Transactions on Neural Systems and Rehabilitation Engineering,10.1109/TNSRE.2024.3366903,"Meyer, B.M.; Cohen, J.G.; Depetrillo, P.; Ceruolo, M.; Jangraw, D.; Cheney, N.; Solomon, A.J.; McGinnis, R.S.",Assessing Free-Living Postural Sway in Persons with Multiple Sclerosis,English,"Postural instability is associated with disease status and fall risk in Persons with Multiple Sclerosis (PwMS). However, assessments of postural instability, known as postural sway, leverage force platforms or wearable accelerometers, and are most often conducted in laboratory environments and are thus not broadly accessible. Remote measures of postural sway captured during daily life may provide a more accessible alterative, but their ability to capture disease status and fall risk has not yet been established. We explored the utility of remote measures of postural sway in a sample of 33 PwMS. Remote measures of sway differed significantly from lab-based measures, but still demonstrated moderately strong associations with patient-reported measures of balance and mobility impairment. Machine learning models for predicting fall risk trained on lab data provided an Area Under Curve (AUC) of 0.79, while remote data only achieved an AUC of 0.51. Remote model performance improved to an AUC of 0.74 after a new, subject-specific k-means clustering approach was applied for identifying the remote data most appropriate for modelling. This cluster-based approach for analyzing remote data also strengthened associations with patient-reported measures, increasing their strength above those observed in the lab. This work introduces a new framework for analyzing data from remote patient monitoring technologies and demonstrates the promise of remote postural sway assessment for assessing fall risk and characterizing balance impairment in PwMS."
84,1.0,2023,"BMC Sports Science, Medicine and Rehabilitation",10.1186/s13102-023-00650-2,"Filakova, K.; Janikova, A.; Felsoci, M.; Dosbaba, F.; Su, J.J.; Pepera, G.; Batalik, L.",Home-based cardio-oncology rehabilitation using a telerehabilitation platform in hematological cancer survivors: a feasibility study,English,"Purpose: Cardiovascular disease is a competing mortality cause in hematological cancer survivors due to toxic oncological treatment, accumulation of risk factors, and decline of cardiorespiratory fitness. Cardio-oncology rehabilitation (CORE) is an emerging treatment model to optimize the prognosis of hematological cancer patients and survivors; however, its accessibility during the COVID-19 pandemic is poor. The study aimed to evaluate the feasibility, safety, and effect of a 12-week home-based CORE intervention in telerehabilitation approach among hematological cancer survivors. Methods: A prospective single-arm interventional study was conducted at a faculty hospital in Brno, Czech Republic. This study provided 12 weeks of the home-based CORE using a telerehabilitation approach that allows remote supervision by a clinician from a medical facility. The telerehabilitation approach consists of three components: a heart rate sensor (PolarM430, Kempele, Finland), a web platform compatible with the sensor, and telesupervising via telephone call (1 call per week). To improve adherence, a physiotherapist called participants to assess or address adverse effects, exercise feedback, and participant-related concerns. The anthropometry, body composition, and cardiorespiratory fitness were measured immediately after the intervention. Results: Eleven hematological cancer survivors with an average age of 60.3 ± 10 years participated in the study. Most participants were diagnosed with Follicular lymphoma and received maintenance treatment. Participants had a significant (p < 0.05) increase in cardiorespiratory fitness by 2.6 ml/kg/min; and in peak workload, from 143.3 ± 60.6 W to 158.6 ± 67.5 W (p < 0.05). Improvement in anthropometry and body composition was observed but yielded no statistical significance. Most (80%) participants completed the three times/per week telesupervising exercise session for 12 weeks.No adverse event was identified. Conclusion: Findings from this study suggest that home-based CORE may provide hematological cancer survivors with an increase in CRF during the rehabilitation period after hospital discharge. The telerehabilitation CORE model is effective, feasible, safe, and has demonstrated good adherence. Further randomized controlled efficacy study with larger sample size is needed before clinical implementation. Clinical trial registration: Clinical trial registration number NCT04822389 (30/03/2021)."
